ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Exam Difficulty,Cognitive Load Level
1,1,359,16347,24042,2914,4694,5240,2403,5382,1101,27.8,1,2
1,1,360,30566,11029,13837,7906,2406,2725,936,874,37.6,1,0
1,1,361,7773,25370,4364,12274,7264,1316,2880,324,26,1,1
1,1,362,3529,4452,11881,1219,4540,2121,1116,899,46.02,1,1
1,1,363,14435,9854,9115,3543,5141,7888,1728,1313,35.59,1,2
1,1,364,962,5370,4514,1769,9234,4742,3833,1561,32.68,1,1
1,1,365,8916,16512,7599,5272,6585,5628,1985,1370,14,1,1
1,1,366,6536,24292,4026,2927,7218,5717,4446,723,35.61,1,1
1,1,367,10192,4161,5350,2905,7972,5644,1267,1518,33.14,1,1
1,1,368,6778,17342,3964,2886,5870,6036,3377,1377,28.87,1,1
1,1,369,10045,752,6027,5415,4645,1301,1478,696,46.85,1,1
1,1,370,12274,17702,3948,2618,6277,2246,1546,829,34.22,1,1
1,1,371,2230,7811,2304,3253,6117,6738,2729,1570,39.17,1,1
1,1,372,3948,7805,1663,1189,6562,4539,2030,1007,25.58,1,1
1,1,373,9038,6169,9519,2182,7659,3032,5866,1036,58.44,1,1
1,1,374,9179,5565,2137,6214,8115,3363,2784,1686,13.95,1,1
1,1,375,3722,15227,1225,897,5366,3165,1742,1094,40,1,1
1,1,376,7224,138875,6937,22271,3917,2360,1544,508,12.94,1,1
1,1,377,7393,12482,1481,5688,2990,3672,3962,1002,27.05,1,2
1,1,378,5145,7679,4220,3385,4365,6472,3147,2350,29.96,1,1
1,1,379,9819,22490,4141,933,2417,5162,1886,986,17.57,1,1
1,1,380,6493,17312,9578,3584,3368,317,903,1782,26.37,1,1
1,1,381,15232,7713,1317,2270,9853,6108,2345,802,43.45,1,1
1,1,382,4011,10490,5358,5105,10881,4028,6378,822,31.09,1,1
1,1,383,1394,8722,2780,4948,4092,2576,479,1586,30.68,1,1
1,1,384,6101,37746,4113,3440,6975,3843,1747,977,7.84,1,1
1,1,385,6996,2262,19330,1725,5921,2062,3834,1566,28.62,1,1
1,1,386,4005,5658,2715,3172,10116,4817,4028,469,30.8,1,1
1,1,387,11725,7040,5121,7103,6506,4909,639,2001,64.6,1,1
1,1,388,10903,6978,3867,2674,8575,4705,2229,571,23.11,1,1
1,1,389,10048,15722,4132,2802,1814,2302,1587,954,26.73,1,1
1,1,390,3365,19649,3254,7321,9656,5218,3023,1016,37.41,1,1
1,1,391,1628,33856,11535,880,2973,5608,2371,1074,27.86,1,1
1,1,392,7991,18912,5374,7439,10042,7795,1473,855,47.17,1,1
1,1,393,7292,9607,93,4986,3706,4713,3578,764,37.93,1,1
1,1,394,5806,8062,8115,2390,5375,4132,7485,906,51.96,1,1
1,1,395,9425,7967,5920,1901,11377,1827,1630,956,31.43,1,1
1,1,396,7271,5568,4594,4728,7285,1981,2214,495,30.96,1,1
1,1,397,2646,30540,2273,6350,9123,2883,4380,934,24.7,1,2
1,1,398,4619,12839,1651,952,5581,4157,2304,1541,26.2,1,1
1,1,399,29084,22116,2453,3379,3559,6783,3435,1126,29.56,1,0
1,1,400,6643,4439,2458,6805,10634,3806,4140,1129,30.4,1,2
1,1,401,8794,11705,4332,4392,5980,3042,1164,635,41.54,1,1
1,1,402,20471,35789,2425,5011,8663,4042,4914,1852,35.41,1,2
1,1,403,7002,22739,7206,1273,4256,3845,2564,1629,25.59,1,1
1,1,404,8741,10594,10989,6810,7427,3250,2014,1564,20.01,1,2
1,1,405,1904,6284,4569,3652,10542,2433,3415,1186,36.71,1,1
1,1,406,15778,45254,12031,871,7634,5114,5405,670,26.55,1,1
1,1,407,1389,13979,2613,2676,7867,2494,764,1118,26.28,1,1
1,1,408,960,3818,5449,4928,3285,4624,2151,1061,31.12,1,1
1,1,409,77,12491,1069,4844,5663,3895,1507,1537,37.84,1,1
1,1,410,10735,14386,3978,739,5660,3092,2461,845,28.29,1,1
1,1,411,4151,19627,5659,6155,4785,844,842,1794,24.89,1,1
1,1,412,35054,10636,10959,6887,9730,4067,1991,1381,28.78,1,0
1,1,413,5155,12748,3579,1456,9606,3401,2045,1128,31.24,1,1
1,1,414,8783,16713,1284,5630,4052,2675,3352,1371,24.1,1,1
1,1,415,3997,11519,12387,3819,6972,2418,3214,1407,37.54,1,1
1,1,416,12580,20955,1483,14436,4625,5782,4588,1145,39.21,1,0
1,1,417,9385,12061,1711,2754,6090,3373,2099,942,21.48,1,1
1,1,418,24412,11940,722,1885,10199,2173,3277,713,29.2,1,1
1,1,419,5633,17238,4312,2508,7630,7106,3921,1551,29.96,1,1
1,1,420,4938,3748,1498,3801,2817,3114,1337,359,25.83,1,1
1,1,421,8235,24413,4210,12128,7340,1145,2223,494,22.23,1,2
1,1,422,3807,3231,10545,1492,13278,5129,2370,2580,20.41,1,1
1,1,423,1201,27838,4955,5190,3092,6966,3041,1137,24.03,1,1
1,1,424,7585,11482,5638,1176,5304,1569,3060,912,52.19,1,1
1,1,425,26583,40796,21336,13233,5161,4061,850,841,20.69,1,1
1,1,426,5760,9424,4967,1626,4091,4083,3789,1591,23.8,1,1
1,1,427,9567,18754,5307,7137,10036,917,4185,1397,53.42,1,1
1,1,428,9518,25396,5582,5377,13934,3032,5197,2300,54.59,1,1
1,1,429,8815,14289,4576,9915,14856,3216,1869,1787,24.54,1,2
1,1,430,3339,18623,22390,2291,13251,7077,1934,477,39.13,1,1
1,1,431,3304,14226,5370,6363,4166,3772,1632,869,32.8,1,1
1,1,432,55458,36223,12465,4127,23264,20072,8142,2891,60.25,1,1
1,1,433,19657,7072,4221,2990,6060,5159,1323,568,43.53,1,1
1,1,434,1031,16138,11483,3483,13752,6655,2742,581,23.17,1,1
1,1,435,5972,27812,9576,2186,28312,4126,7468,1261,26.18,1,1
1,1,436,3713,68170,332,1689,5295,4228,1223,717,36.43,1,1
1,1,437,14300,3190,646,2405,6032,4280,1520,768,36.97,1,1
1,1,438,2318,10854,6811,3154,15054,5513,2207,1097,23.21,1,1
1,1,439,10892,6465,5661,384,1909,3594,2270,1409,23.48,1,2
1,1,440,8004,16917,1094,7270,4223,3535,2536,1263,40.43,1,1
1,1,441,4750,14997,9574,11266,7581,2850,1276,817,34.95,1,1
1,1,442,10818,8306,2001,3103,7425,6049,2666,1238,20.01,1,1
1,1,443,6598,3351,11641,1535,10125,6142,3068,2970,24.48,1,1
1,1,444,3789,18507,5062,5268,7045,5701,1593,1262,51.39,1,1
1,1,445,10638,10878,2747,5423,4088,2441,2942,1484,12.43,1,2
1,1,446,1756,21840,4969,5559,3819,5844,2824,987,25.17,1,1
1,1,447,1191,20300,5337,7311,9195,1443,3099,943,29.09,1,1
1,1,448,1902,6985,6373,11310,5116,3244,4956,1139,33.6,1,1
1,1,449,22083,29573,2103,24662,9867,7556,7099,1969,25.49,1,1
1,1,450,19169,28670,7643,6448,11941,4486,2648,1503,19.73,1,2
1,1,451,37702,24202,12294,7663,12022,5503,1906,1922,10.7,1,1
1,1,452,7828,9774,2945,6967,5559,3456,2629,223,33.97,1,1
1,1,453,467,4473,2771,2715,8815,5694,1018,1954,34.34,1,1
1,1,454,5471,3071,2960,3349,9437,622,2303,656,29.04,1,1
1,1,455,4311,9219,11530,2294,3633,2111,899,803,44.16,1,1
1,1,456,92137,71914,5198,4379,3627,2269,3272,572,56.56,1,1
1,1,457,8079,22858,10120,3888,17001,3939,5988,1210,18.59,1,2
1,1,458,4222,10914,8282,6233,8265,4010,1647,2000,40.14,1,1
1,1,459,2157,13594,3096,8436,3013,3096,1580,1560,40.66,1,0
1,1,460,28476,43061,20635,13764,6650,3201,1470,578,24.17,1,1
1,1,461,18879,13496,4570,4810,6303,3664,2752,1055,25.54,1,0
1,1,462,6521,15310,4489,6735,3271,3065,2110,1028,35.01,1,1
1,1,463,3147,13317,2182,2046,12171,2763,496,1048,20.4,1,1
1,1,464,7690,16925,8382,6007,3822,1271,811,795,26.34,1,0
1,1,465,3584,13228,11882,3140,9226,3223,2397,1189,36.27,1,1
1,1,466,14177,20293,2559,4706,6630,2628,4540,952,21.24,1,1
1,1,467,2737,5116,4607,5107,3721,5020,2199,1481,29.91,1,1
1,1,468,446361,32235,8291,4254,2798,70,830,326,62.61,1,1
1,1,469,2626,4287,5490,5726,4503,6496,3787,658,33.65,1,1
1,1,470,21781,26096,1368,4826,7563,3687,4996,1280,37.59,1,0
1,1,471,15386,14490,2740,5617,6518,2129,2903,1060,36.19,1,0
1,1,472,41980,22630,2199,4409,4343,4201,3329,874,26.06,1,0
1,1,473,13014,89356,6284,28803,11923,5918,3351,2748,15.11,1,1
1,1,474,12091,25698,5874,4339,1016,4362,2717,1003,43.24,1,2
1,1,475,3621,6586,2229,2534,13442,2785,3505,233,22.2,1,1
1,1,476,5794,1717,1947,6700,4940,2202,3997,549,45.34,1,2
1,1,477,2877,4305,805,3715,1642,4303,1372,2460,29.51,1,1
1,1,478,25188,15745,12980,3175,6410,3166,2128,1718,7.22,1,2
1,1,479,25071,24786,3984,22298,8181,4199,6805,1661,24.06,1,1
1,1,480,4979,13961,23416,2768,6643,4131,1749,342,39.1,1,1
1,2,1,9882,25316,360,5381,11150,4725,2196,1339,34.54,2,2
1,2,2,21846,21495,7456,6164,2804,2714,4132,735,16.97,2,2
1,2,3,5443,11770,2490,1512,6135,4670,2081,923,30.51,2,1
1,2,4,4947,14131,3607,2343,4287,3598,1823,1174,29.76,2,1
1,2,5,5754,4052,3246,3492,7869,2294,3413,827,26.46,2,2
1,2,6,6284,15920,11195,8853,12090,4626,3324,776,12.08,2,2
1,2,7,12768,6077,2570,3671,5762,3518,4937,722,26.1,2,2
1,2,8,7456,10646,3783,2750,2971,2463,2837,624,12.3,2,2
1,2,9,10958,101989,8059,12511,6183,2575,1807,1638,27.99,2,0
1,2,10,1207,7029,3932,3577,10880,4410,1810,1142,28.04,2,1
1,2,11,7066,27647,9641,4735,3570,4378,2022,1564,14.81,2,2
1,2,12,20848,14745,5719,12022,2964,3631,3417,2460,34.16,2,2
1,2,13,48286,53617,25386,4232,6850,5309,616,1010,24.88,2,2
1,2,14,28101,12314,6121,8284,6163,5437,3193,1136,33.01,2,0
1,2,15,4440,3050,755,3544,2696,4952,2143,992,45.04,2,2
1,2,16,6579,3406,6967,3995,3028,6609,3621,1494,20.51,2,2
1,2,17,9862,26901,974,3964,5442,8072,2800,4879,19.9,2,2
1,2,18,5905,17085,11636,6252,7167,4210,3082,2276,18.99,2,2
1,2,19,4160,73957,6992,2666,6036,2253,1770,1562,29.33,2,2
1,2,20,6145,13979,7640,3939,3336,3071,3301,2925,7.38,2,2
1,2,21,32376,1898,7087,7374,9135,2880,3007,1767,31.98,2,0
1,2,22,23494,7539,5518,13741,6615,3752,2029,2248,28.42,2,0
1,2,23,12023,11530,616,2812,9404,3822,5077,2102,42.73,2,0
1,2,24,23387,10850,4252,12291,5532,4359,3318,2041,28.73,2,0
1,2,25,12421,21213,3721,6015,5736,3147,4045,794,21.88,2,2
1,2,26,6391,17500,7446,5251,4477,2891,3051,2920,13.37,2,2
1,2,27,10119,12625,4894,7425,4633,3522,1696,1458,18.43,2,1
1,2,28,10720,15712,2227,4152,3995,1502,4662,449,18.25,2,2
1,2,29,3255,3384,2090,5172,8929,2792,4176,1019,27.69,2,2
1,2,30,22562,11373,7763,8278,4018,2472,2078,1463,34.6,2,0
1,2,31,15440,23631,907,20602,18411,4367,4800,2069,18.69,2,2
1,2,32,30537,37849,16062,10462,20818,4869,2654,1260,23.91,2,2
1,2,33,23302,16200,6754,3006,9315,4560,2937,2219,18.6,2,2
1,2,34,1821,8542,108,4457,3955,8415,1507,893,28.88,2,2
1,2,35,15173,30964,2684,3203,7643,3396,1874,1930,22.16,2,2
1,2,36,24493,88936,5192,9099,10640,1286,947,1228,34.18,2,0
1,2,37,11292,9322,3700,3111,6664,3280,2340,891,22.23,2,1
1,2,38,4343,5966,542,11463,4740,1993,5718,1722,26.54,2,2
1,2,39,3506,9395,5533,4955,6178,4485,1854,2224,45.48,2,0
1,2,40,9075,10330,6735,8352,1629,4180,2276,1888,15.43,2,2
1,2,41,1680,9288,2953,4708,11453,4267,4450,1255,48.72,2,2
1,2,42,20092,30791,2171,7418,8462,4203,3795,897,26.01,2,0
1,2,43,10891,8936,4793,2997,3640,5969,1794,2790,37.22,2,2
1,2,44,25611,34121,14806,6234,4029,4956,3149,787,39.81,2,2
1,2,45,7729,7823,1258,2882,4205,2488,1094,1685,26.48,2,2
1,2,46,11143,10282,10545,3504,7347,2360,2191,1388,21.67,2,2
1,2,47,8104,15381,2390,3010,5721,5145,4198,1021,20.44,2,2
1,2,48,18620,21230,4724,8010,7836,653,378,648,28.28,2,2
1,2,49,16233,11902,3482,8020,7927,5823,1239,2009,11.85,2,2
1,2,50,11051,10445,1718,2603,5155,3829,3159,395,25.77,2,2
1,2,51,4757,13757,636,11286,4397,1851,4253,1255,42.56,2,2
1,2,52,8502,13659,3766,15198,3865,3233,2790,1288,21.83,2,2
1,2,53,6062,12464,16967,4581,6796,4568,2562,1451,2.86,2,2
1,2,54,6982,26594,2279,1480,866,3654,5676,658,29.79,2,2
1,2,55,23686,22020,6490,4717,7569,2401,2048,367,18.84,2,2
1,2,56,17959,14840,8265,4168,6887,1869,2251,774,13.64,2,2
1,2,57,7453,11442,15479,7046,11191,4858,1996,995,18.87,2,2
1,2,58,5096,11592,364,12949,3904,1395,3150,637,46.43,2,2
1,2,59,12054,46108,5470,8008,4600,1704,1178,1463,34.55,2,0
1,2,60,2789,18389,5203,2980,16074,3558,1724,1548,25.35,2,2
1,2,61,1543,32253,3904,3420,20644,5978,3327,1202,16.34,2,2
1,2,62,7365,3610,3982,5399,6718,2715,4020,1088,25.96,2,2
1,2,63,5143,12463,1951,6605,4736,1603,1879,1153,41.4,2,2
1,2,64,6673,17218,3752,2537,4264,792,8481,1183,27.41,2,2
1,2,65,3312,12042,1318,2308,10893,5428,5993,821,28.63,2,2
1,2,66,12023,11530,616,2812,9404,3822,5077,2102,42.73,2,0
1,2,67,27028,25973,12499,4191,2615,3871,3590,1372,36.87,2,2
1,2,68,4757,13757,636,11286,4397,1851,4253,1255,42.56,2,2
1,2,69,1299,11834,1913,937,4471,3159,3683,2428,21.29,2,2
1,2,70,15593,6680,3867,1590,2991,5560,818,921,80.43,2,2
1,2,71,5195,7334,7997,20677,5332,1899,2981,1935,1.28,2,2
1,2,72,3657,4759,2257,2989,2497,1092,1887,1253,18.26,2,2
1,2,73,14606,17327,3670,5077,9754,1681,1936,1223,32.02,2,2
1,2,74,6372,22492,1330,4911,6713,3518,4476,779,24.85,2,2
1,2,75,12102,11285,20356,2397,2639,2342,5252,966,29.22,2,2
1,2,76,9609,4997,9278,6421,3106,3351,1954,696,23.43,2,2
1,2,77,8407,20270,3520,1236,7228,4500,1985,2064,35.18,2,2
1,2,78,3902,5495,579,4412,5591,8388,1078,1544,26.62,2,1
1,2,79,2418,7080,19,4169,4724,7334,1147,1288,32.35,2,2
1,2,80,7606,6089,10113,21305,5348,2300,1398,2084,4.54,2,2
1,2,81,6442,10981,2977,15876,10788,6937,7065,645,17.94,2,2
1,2,82,6824,12631,7095,3612,3471,2492,2858,3219,12.48,2,2
1,2,83,23829,7779,3176,2797,3558,2857,1887,1217,26.91,2,2
1,2,84,6418,11006,669,4555,6574,1649,1427,1388,31.1,2,2
1,2,85,7938,15318,2237,2123,5532,4759,3907,476,25.56,2,2
1,2,86,5877,9775,9632,22916,3531,2212,2125,1870,3.7,2,2
1,2,87,33205,16469,6450,16062,8346,2467,5042,741,40.22,2,2
1,2,88,15367,32438,2433,3674,8109,4730,2429,604,34.64,2,2
1,2,89,9966,7385,1756,285,2556,2492,4240,425,19.71,2,2
1,2,90,4499,22371,2256,8377,4510,2249,1607,1054,24.02,2,2
1,2,91,4060,22691,909,4411,8764,6473,3765,5358,18.12,2,2
1,2,92,16686,34381,2666,3953,5390,3295,4607,1157,25.06,2,2
1,2,93,18884,18804,1599,2707,7356,2177,1678,2179,29.23,2,0
1,2,94,2712,21764,1894,2526,18709,3253,606,1882,47.54,2,2
1,2,95,7079,18627,3383,6834,4531,5253,1628,1189,30.19,2,1
1,2,96,5714,13359,2363,2560,11360,2344,1640,1643,24.12,2,2
1,2,97,19445,11609,4389,9488,8104,3025,578,546,27.63,2,0
1,2,98,4925,11181,6302,12004,7984,2733,1841,3245,25.87,2,2
1,2,99,18083,21334,1582,20753,16446,5957,4029,1944,26.03,2,0
1,2,100,1146,9720,1638,6442,5106,827,7103,957,25.6,2,2
1,2,101,4407,6582,2646,4657,7100,5823,2824,854,19.16,2,2
1,2,102,9919,17735,15746,5432,5001,2093,2730,937,0.97,2,2
1,2,103,8137,73288,5933,3342,7122,2118,857,1647,30.27,2,2
1,2,104,837,30291,5239,5498,7921,2219,2641,1376,24.51,2,2
1,2,105,4047,26736,17549,576,6494,1561,2694,911,24.73,2,2
1,2,106,9509,8597,1820,4353,2746,3610,1950,971,18.26,2,2
1,2,107,10186,31880,8398,8074,2951,2311,1901,594,14.51,2,2
1,2,108,4929,11246,5704,462,7297,8576,5554,710,13.65,2,2
1,2,109,8606,19091,2577,2033,4530,3537,2260,577,22.63,2,0
1,2,110,8381,1572,4185,53,4354,1763,3431,1524,38.47,2,2
1,2,111,7727,2571,1567,208,5532,3027,2866,1527,40.41,2,2
1,2,112,6292,9404,760,7843,4257,1834,7041,993,25.97,2,2
1,2,113,2177,86475,8246,4230,3132,1767,1207,2266,35.09,2,2
1,2,114,9657,21932,3499,7664,10071,6909,3727,767,34.87,2,1
1,2,115,19489,17737,8383,5149,4613,2553,1567,1527,19.1,2,2
1,2,116,13706,27863,3662,3329,8419,2845,2485,1673,10.7,2,2
1,2,117,21851,34665,1062,3829,5133,1759,1270,1191,10.42,2,2
1,2,118,7747,19376,690,4251,3178,7805,2658,4376,19.77,2,2
1,2,119,12483,10491,4638,10127,11924,7095,7598,1414,28.59,2,0
1,2,120,1720,17626,2001,4101,15077,6784,582,1686,41.58,2,2
1,2,121,9423,13253,988,3423,2056,3040,1508,1455,8.54,2,2
1,2,122,8896,27698,1555,4418,4263,7442,2877,5340,17.49,2,2
1,2,123,21412,9244,4179,4826,4131,1986,1550,554,32.56,2,0
1,2,124,1211,34888,3249,1254,819,3884,1165,1166,39.76,2,1
1,2,125,5808,22089,3405,3981,2430,886,6530,1503,27.76,2,2
1,2,126,21731,26664,5797,4206,10464,1437,1497,682,36.54,2,0
1,2,127,2170,7715,2964,7505,2275,5547,5286,679,21.86,2,2
1,2,128,7473,10536,446,4218,771,2283,2686,1677,5.78,2,2
1,2,129,4014,12327,2788,2147,5211,2458,3339,1370,17.97,2,2
1,2,130,63695,68915,8077,6246,10356,4114,3287,1262,36.39,2,2
1,2,131,33655,23391,4104,2148,7015,3157,3218,1869,34.13,2,0
1,2,132,7019,26526,2568,505,2325,1560,5650,1059,24.22,2,2
1,2,133,4544,15680,3563,1610,9872,5595,3214,951,18.38,2,2
1,2,134,20495,35958,2379,8435,11082,3419,2431,530,18.98,2,2
1,2,135,24079,8936,7913,9593,10249,1870,4253,723,27.32,2,0
1,2,136,30110,85430,6604,6186,17472,1144,1572,1094,25.8,2,2
1,2,137,10522,10547,978,4924,2224,5037,2321,1362,16.44,2,2
1,2,138,15781,38454,4251,3790,5657,2033,3415,2580,27.99,2,2
1,2,139,16613,3024,24936,892,15354,1377,3958,746,47.07,2,2
1,2,140,15083,16778,7412,8520,9818,3206,2591,1346,21.56,2,2
1,2,141,1601,17719,4719,705,4026,3166,1534,1765,21.73,2,2
1,2,142,15822,9680,3598,14471,9052,3510,1763,1830,25.92,2,0
1,2,143,39591,78668,3168,1835,12759,4158,1329,1858,36.09,2,2
1,2,144,7958,5432,9697,4905,3388,2859,2634,2128,21.64,2,2
1,2,145,23829,7779,3176,2797,3558,2857,1887,1217,26.91,2,2
1,2,146,62789,45072,10704,7313,6926,3167,4194,1554,37.01,2,2
1,2,147,3980,6772,1368,3815,2309,5999,6673,893,44.35,2,2
1,2,148,12466,2773,5583,2020,17013,3487,2929,1745,36.25,2,2
1,2,149,3578,11047,5888,6130,6570,2508,2955,1338,17.94,2,2
1,2,150,24151,16639,4179,5572,5396,4885,980,1337,7.91,2,2
1,2,151,9823,12963,2419,4782,6267,4338,3649,741,18.45,2,2
1,2,152,55799,53949,26234,6925,4390,4403,1290,703,22.14,2,2
1,2,153,906,7025,5520,11897,11094,2330,4638,1316,16.74,2,2
1,2,154,8288,13985,894,2739,9286,4485,2382,1840,13.92,2,2
1,2,155,14669,39193,7033,7520,7284,4339,4334,389,41.11,2,2
1,2,156,5556,16420,20435,6645,3490,4504,3878,579,5.18,2,2
1,2,157,6666,10298,3358,5543,11314,3480,4075,706,12.12,2,2
1,2,158,2880,9373,1359,1725,7083,2640,2586,564,35.4,2,1
1,2,159,7701,20083,3920,4237,1912,1591,5449,1307,24.55,2,2
1,2,160,27297,31584,21052,8555,15781,4044,2424,1008,19.14,2,2
1,2,161,9609,31352,14358,5566,7747,1776,2500,743,26.87,2,2
1,2,162,24497,1582,7334,1008,16257,2269,2783,659,39.9,2,2
1,2,163,9208,27094,3243,1101,7832,4794,1554,1636,37.52,2,1
1,2,164,4039,14948,1005,8412,5871,2000,4256,1202,26.64,2,2
1,2,165,6826,19433,265,3590,5273,4845,3681,1340,43.49,2,2
1,2,166,5388,8469,2641,6306,3375,1711,3415,964,37.77,2,2
1,2,167,24744,32160,2703,6759,9627,4170,4453,798,16.94,2,2
1,2,168,41548,25563,5693,7618,16810,4009,2521,629,48.31,2,2
1,2,169,14368,11528,8620,7665,4228,6350,1553,1453,30.4,2,0
1,2,170,3379,20888,3110,6970,6387,4264,2331,522,39.74,2,1
1,2,171,6711,8795,1410,3427,5613,2185,1976,1775,23.85,2,2
1,2,172,28631,49832,1042,14795,12380,2695,1557,1088,38.2,2,2
1,2,173,3413,5577,3281,5694,10227,3244,3833,1006,31.5,2,2
1,2,174,7169,3770,3100,6220,11210,2595,4200,1261,37.35,2,2
1,2,175,22695,28370,2743,4292,10298,5278,1751,659,35.74,2,2
1,2,176,4361,16547,4479,6634,4547,2633,1916,638,28.75,2,1
1,2,177,13235,8051,5840,1700,2127,4878,1006,495,76.84,2,2
1,2,178,10152,37596,3966,7614,9545,7307,3299,484,24.79,2,2
1,2,179,20913,8857,2498,13001,4105,2620,2654,1267,21.59,2,0
1,2,180,13430,9526,3255,2470,5204,1808,5326,922,26.4,2,2
1,2,181,620,6354,2428,3053,9219,5116,991,945,18.1,2,1
1,2,182,8147,25968,3846,2475,2717,1215,5814,1637,24.88,2,2
1,2,183,21293,17998,11550,6071,6399,2931,2153,1277,28.4,2,0
1,2,184,1495,7318,6935,3358,6723,2131,3496,1957,15.94,2,2
1,2,185,2352,19157,4284,2406,7125,3028,1267,792,43.04,2,1
1,2,186,11890,6637,4634,4802,5247,3931,2391,594,31.62,2,2
1,2,187,14398,33226,6797,5780,4421,6992,3193,645,43.41,2,2
1,2,188,11912,8431,4486,7441,3448,2589,1153,1477,27.01,2,0
1,2,189,4174,21717,6480,11999,5918,4146,810,720,51.93,2,2
1,2,190,20269,13515,2769,3213,2962,6175,929,2137,28.51,2,0
1,2,191,3739,19999,4254,1808,11672,4003,1945,2423,15.44,2,2
1,2,192,3383,4192,989,12934,6446,2434,2105,1097,48.25,2,2
1,2,193,18929,19046,8836,2427,5873,2700,2256,1236,13.26,2,2
1,2,194,6062,12464,16967,4581,6796,4568,2562,1451,2.86,2,2
1,2,195,26682,8895,3406,4745,7817,4666,2292,853,16.81,2,2
1,2,196,19558,22913,2041,18327,12750,5129,3513,1979,26.7,2,0
1,2,197,23451,17490,4341,2379,7664,3972,1308,1228,26.41,2,0
1,2,198,2828,33838,2391,2134,5214,3111,1973,1414,44.6,2,2
1,2,199,15338,22994,5183,4381,2830,2468,2895,900,10.13,2,2
1,2,200,23749,10895,6812,7289,7126,4208,3603,1067,14.53,2,2
1,2,201,6041,2674,2164,7634,7640,2447,3480,464,8.23,2,2
1,2,202,18202,26211,3753,7702,6815,1192,792,1439,34.37,2,0
1,2,203,25772,34478,14050,11456,17264,5356,2516,872,13.08,2,2
1,2,204,21414,89533,8145,19376,3917,3881,6000,801,32.69,2,0
1,2,205,13069,28544,1885,2224,7556,8338,2731,705,24.9,2,2
1,2,206,1495,7318,6935,3358,6723,2131,3496,1957,15.94,2,2
1,2,207,6784,37465,3523,9350,11074,6276,3011,346,24.06,2,2
1,2,208,30046,7949,5929,5474,3754,2853,2056,1126,32.13,2,0
1,2,209,6037,20347,3680,3271,13898,3269,1633,1388,21.6,2,2
1,2,210,13032,6357,3776,1925,6720,3871,3381,804,32.14,2,2
1,2,211,12768,6077,2570,3671,5762,3518,4937,722,26.1,2,2
1,2,212,3588,1899,1404,6157,8899,2648,2374,838,23.47,2,2
1,2,213,24945,27018,3927,2886,7610,4882,2287,427,32.3,2,2
1,2,214,12975,9402,13247,7566,9893,2140,4376,601,32.43,2,2
1,2,215,11835,4045,1412,945,4111,9861,6219,651,34.94,2,2
1,2,216,9895,6828,3022,1558,5647,2048,2414,1359,28.35,2,1
1,2,217,2345,6570,3717,2112,3110,5274,3220,1441,19.4,2,2
1,2,218,15530,15135,6398,960,2605,2742,1946,955,74.98,2,2
1,2,219,9723,6724,4933,5621,4222,4773,2631,670,31.85,2,2
1,2,220,54204,41487,9501,4866,10772,2033,3426,1984,37.29,2,2
1,2,221,6520,15831,3885,7240,5198,3267,1341,2322,37.35,2,2
1,2,222,3941,16307,20967,1219,9879,1553,1443,837,18.04,2,2
1,2,223,787,7345,2042,3872,8422,6382,746,785,28.72,2,1
1,2,224,23216,4159,10291,7048,9685,2651,2741,1385,31.45,2,2
1,2,225,1299,11834,1913,937,4471,3159,3683,2428,21.29,2,2
1,2,226,4262,2237,3798,5447,9839,4121,4398,1490,29.39,2,2
1,2,227,5890,17744,3917,4847,2335,4959,2665,2588,35.62,2,2
1,2,228,4766,6685,127,4576,10578,1852,2442,935,18.24,2,2
1,2,229,9346,6785,5084,1005,2193,1953,2042,595,7.55,2,2
1,2,230,15953,15907,8419,2224,7811,2074,1607,602,12.73,2,2
1,2,231,10145,21165,2723,5378,6483,5621,1460,1620,27.58,2,2
1,2,232,55894,23504,6812,31775,8172,5961,3966,1212,32.42,2,0
1,2,233,7975,5450,7269,3246,15873,1734,4911,757,19.77,2,2
1,2,234,4721,9557,2524,2119,4649,2834,2173,1616,23.8,2,2
1,2,235,3760,74075,9570,3330,6855,1191,1429,2015,34.53,2,2
1,2,236,12666,13325,2015,6401,5520,2019,4242,1406,28.32,2,0
1,2,237,15830,72430,8077,19746,1241,1811,6054,370,38.46,2,2
1,2,238,13500,3261,4199,127,4141,2900,3183,1373,42.42,2,2
1,2,239,11552,13798,3381,8561,17701,1662,1471,693,15.78,2,2
1,2,240,5554,6256,1172,3537,3868,3545,2489,1723,21.6,2,2
1,2,241,10044,15064,4341,2579,2212,2479,1696,930,75.74,2,2
1,2,242,1821,21220,4268,6595,4614,3497,1603,787,42.63,2,2
1,2,243,30076,16425,6954,12237,9165,1831,2512,554,38.2,2,2
1,2,244,24125,17074,7580,6929,8587,5965,5731,1151,25.24,2,0
1,2,245,2497,1990,2212,5961,2996,4887,1897,1415,46.44,2,2
1,2,246,70679,27651,7201,25760,6310,5719,3010,768,22.74,2,2
1,2,247,10913,14841,3183,2667,2905,2801,1587,883,79.9,2,2
1,2,248,5128,22358,2901,2181,9473,5252,1952,2147,29.74,2,2
1,2,249,8382,15616,9802,24893,6374,2816,2307,2575,6.02,2,2
1,2,250,15242,16830,6604,3540,4810,3305,771,2469,7.3,2,2
